date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:40:24	88380/88380	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Jul%202021%2015:08:34%20GMT	https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/layouts-default.html	(from )
23:40:24	79/79	---MCZ	200	added ('OK')	text/plain	etag:W/%2231a4870-71-59fa2539efd00%22	https://www.okler.net/robots.txt		(from )
23:40:25	156891/156891	---MCZ	200	added ('OK')	text/css	etag:W/%2231fd300-2fc78-1c5fd2a130d00%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/bootstrap/css/bootstrap.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/bootstrap/css/bootstrap.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
23:40:26	70598/70598	---MCZ	200	added ('OK')	text/css	etag:W/%2231fd2e2-113cf-1c5fd2a130d00%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/animate/animate.compat.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/animate/animate.compat.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
23:40:26	59344/59344	---MCZ	200	added ('OK')	text/css	etag:W/%2231fdcfa-e7d0-1c5fd2a130d00%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/font-awesome/css/all.min.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/font-awesome/css/all.min.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
23:40:26	63781/63781	---MCZ	200	added ('OK')	text/css	etag:W/%2231fd41e-f925-1c5fd2a130d00%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/boxicons/css/boxicons.min.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/boxicons/css/boxicons.min.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
23:40:26	5236/5236	---MCZ	200	added ('OK')	text/css	etag:W/%22320159b-1b27-52c32668c2200%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/magnific-popup/magnific-popup.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/magnific-popup/magnific-popup.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
23:40:26	21092/21092	---MCZ	200	added ('OK')	text/css	etag:W/%2231fd351-5933-1c5fd2a130d00%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
23:40:27	31993/31993	---MCZ	200	added ('OK')	text/css	etag:W/%22320126b-91ce-53c81d7693f80%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/jquery-ui/jquery-ui.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/jquery-ui/jquery-ui.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
23:40:27	16423/16423	---MCZ	200	added ('OK')	text/css	etag:W/%22320127b-48ef-53c81d7693f80%22	https://www.okler.net/previews/porto-admin/4.0.0/vendor/jquery-ui/jquery-ui.theme.css	C:/Users/PC/Desktop/Admin/Admin/www.okler.net/previews/porto-admin/4.0.0/vendor/jquery-ui/jquery-ui.theme.css	(from https://www.okler.net/previews/porto-admin/4.0.0/layouts-default.html)
